date,CO,NO_2,O_3,SO_2,PM10,PM25
2006-04-02,0.5981794645723617,51.958542321906755,29.607796091304632,10.367842305348832,34.4143016113365,16.465237385320922
2006-04-09,0.5359315880612245,57.752480411008456,33.85691360258953,9.06738799828494,31.60383041091514,15.98221797859316
2006-04-16,0.457142317260431,46.1732638378392,45.104341760509435,8.343133610871249,24.03328545917193,12.094311231303784
2006-04-23,0.5155771449119279,54.538095997491205,33.3944866506986,8.427359114483338,25.565103521068696,14.15963718602582
2006-04-30,0.4864857024983021,54.185300883004494,46.44706622077565,8.394282442650264,35.9852579677031,17.128842424393508
2006-05-07,0.463315324762405,53.81637241453806,39.304853831424325,7.35832023896038,31.965417382987876,17.532345525092556
2006-05-14,0.5053240473485443,61.977191218349546,43.63137551468058,7.879060718032905,39.15012216624033,19.518801044241904
2006-05-21,0.4855413601820465,58.855063383625094,40.667239951968,8.03443787369698,44.58771902760632,20.044734407234905
2006-05-28,0.4590953842507098,58.39689973723389,46.652172085518856,8.30510536318307,47.6627164144693,21.09497080317228
2006-06-04,0.4017107873805718,48.354270909533966,58.49236860199415,8.07612357734057,38.133991860148136,16.271451251796716
2006-06-11,0.44960379945962814,69.01186636771148,47.77228861425607,8.48270394405647,49.909621240829246,23.33823413640059
2006-06-18,0.3443851188046392,49.43253838697423,58.696779057195066,7.514964831229437,40.76297696750397,19.565885748476
2006-06-25,0.4006884913635996,61.85239944701736,52.0335109719287,8.173932728493183,44.61340855829277,25.29455500935752
2006-07-02,0.44519613033835015,62.08060111284671,56.30033834138346,8.908992925771273,42.34296352652945,23.151292529100736
2006-07-09,0.4168277771035137,53.482536966573704,60.12889857893641,8.63549798424478,40.77110056655764,21.84929988774852
2006-07-16,0.4187329531174573,64.44032619079022,58.908301020407954,8.692257647715628,53.43585899301241,26.310871889247913
2006-07-23,0.3854562425921559,59.6171694861541,55.92512372053155,8.297647455141423,48.876520655647326,24.12970054189332
2006-07-30,0.4536626546134026,62.672352981067355,52.513209496738526,9.092118220541604,43.44466706597396,20.95556320490953
2006-08-06,0.3514348211772333,41.882209113593454,56.64962969427007,8.138088205819152,31.22110830861723,13.98019530142651
